txn_id,day,customer_id,time_of_day,product,price_shown,bought
35296,34,4661,morning,croissant,3.56,1
35297,34,3392,afternoon,coffee,4.59,0
35298,34,5620,morning,coffee,4.59,0
35299,34,4969,afternoon,matcha,11.06,0
35300,34,4549,afternoon,matcha,11.06,0
35301,34,1061,afternoon,muffin,2.94,1
35302,34,2104,afternoon,matcha,11.06,0
35303,34,8609,afternoon,cookie,2.47,0
35304,34,1122,afternoon,matcha,11.06,0
35305,34,9508,morning,coffee,4.59,0
35306,34,7847,morning,croissant,3.56,1
35307,34,371,afternoon,muffin,2.94,0
35308,34,3785,afternoon,matcha,11.06,0
35309,34,6290,afternoon,coffee,4.59,0
35310,34,8255,morning,matcha,11.06,0
35311,34,5906,morning,matcha,11.06,0
35312,34,8689,morning,matcha,11.06,0
35313,34,7969,afternoon,coffee,4.59,0
35314,34,8051,morning,muffin,2.94,0
35315,34,8312,afternoon,coffee,4.59,1
35316,34,6566,morning,coffee,4.59,0
35317,34,3901,afternoon,cookie,2.47,0
35318,34,8307,afternoon,matcha,11.06,1
35319,34,4656,morning,coffee,4.59,1
35320,34,576,afternoon,cookie,2.47,0
35321,34,8948,afternoon,muffin,2.94,0
35322,34,6769,morning,croissant,3.56,0
35323,34,5881,morning,cookie,2.47,0
35324,34,1615,afternoon,matcha,11.06,0
35325,34,9647,afternoon,matcha,11.06,0
35326,34,5454,afternoon,cookie,2.47,0
35327,34,7805,afternoon,croissant,3.56,0
35328,34,9591,afternoon,muffin,2.94,0
35329,34,2287,afternoon,muffin,2.94,0
35330,34,6252,morning,coffee,4.59,1
35331,34,5747,morning,coffee,4.59,0
35332,34,3864,afternoon,cookie,2.47,0
35333,34,490,morning,coffee,4.59,0
35334,34,1637,afternoon,matcha,11.06,0
35335,34,7650,afternoon,muffin,2.94,0
35336,34,3466,afternoon,muffin,2.94,0
35337,34,8537,afternoon,muffin,2.94,1
35338,34,762,morning,matcha,11.06,0
35339,34,2519,morning,matcha,11.06,0
35340,34,9187,afternoon,matcha,11.06,0
35341,34,6280,morning,coffee,4.59,1
35342,34,9038,afternoon,cookie,2.47,0
35343,34,7380,afternoon,cookie,2.47,0
35344,34,7421,morning,coffee,4.59,1
35345,34,2166,morning,croissant,3.56,0
35346,34,12,afternoon,muffin,2.94,1
35347,34,691,morning,croissant,3.56,0
35348,34,710,morning,croissant,3.56,1
35349,34,2526,morning,croissant,3.56,0
35350,34,1513,morning,muffin,2.94,0
35351,34,3968,morning,coffee,4.59,0
35352,34,8093,morning,muffin,2.94,0
35353,34,9559,morning,coffee,4.59,0
35354,34,3655,morning,croissant,3.56,0
35355,34,304,afternoon,coffee,4.59,0
35356,34,2139,afternoon,muffin,2.94,1
35357,34,2661,morning,coffee,4.59,1
35358,34,2456,afternoon,croissant,3.56,0
35359,34,9489,morning,coffee,4.59,0
35360,34,2182,afternoon,coffee,4.59,0
35361,34,5429,afternoon,cookie,2.47,1
35362,34,3199,morning,muffin,2.94,0
35363,34,8421,afternoon,muffin,2.94,0
35364,34,8592,afternoon,coffee,4.59,1
35365,34,970,afternoon,muffin,2.94,0
35366,34,4041,afternoon,cookie,2.47,0
35367,34,2177,morning,coffee,4.59,0
35368,34,5029,afternoon,cookie,2.47,0
35369,34,8776,afternoon,matcha,11.06,0
35370,34,7933,afternoon,cookie,2.47,0
35371,34,1744,afternoon,matcha,11.06,0
35372,34,4798,morning,coffee,4.59,0
35373,34,4983,afternoon,muffin,2.94,1
35374,34,8814,afternoon,cookie,2.47,0
35375,34,2392,morning,coffee,4.59,0
35376,34,6821,morning,cookie,2.47,0
35377,34,6661,morning,croissant,3.56,1
35378,34,5387,morning,coffee,4.59,1
35379,34,5440,afternoon,cookie,2.47,0
35380,34,2543,morning,muffin,2.94,0
35381,34,4735,morning,coffee,4.59,0
35382,34,4617,afternoon,muffin,2.94,1
35383,34,4499,morning,croissant,3.56,1
35384,34,7558,morning,coffee,4.59,0
35385,34,2240,morning,croissant,3.56,1
35386,34,9195,morning,croissant,3.56,1
35387,34,9510,morning,coffee,4.59,1
35388,34,3058,afternoon,matcha,11.06,0
35389,34,2525,afternoon,matcha,11.06,0
35390,34,3644,morning,coffee,4.59,1
35391,34,5123,morning,coffee,4.59,1
35392,34,9013,afternoon,matcha,11.06,0
35393,34,3933,morning,croissant,3.56,0
35394,34,7229,afternoon,muffin,2.94,0
35395,34,6233,afternoon,cookie,2.47,1
35396,34,3285,afternoon,coffee,4.59,0
35397,34,4978,morning,coffee,4.59,1
35398,34,6835,morning,coffee,4.59,0
35399,34,8639,afternoon,matcha,11.06,0
35400,34,3017,afternoon,cookie,2.47,0
35401,34,6609,morning,coffee,4.59,0
35402,34,5961,afternoon,matcha,11.06,0
35403,34,8493,afternoon,matcha,11.06,0
35404,34,5937,afternoon,matcha,11.06,0
35405,34,5811,afternoon,cookie,2.47,0
35406,34,9979,morning,coffee,4.59,0
35407,34,8498,morning,coffee,4.59,1
35408,34,7138,morning,matcha,11.06,0
35409,34,8885,morning,matcha,11.06,0
35410,34,76,morning,croissant,3.56,1
35411,34,8766,afternoon,cookie,2.47,0
35412,34,9297,morning,muffin,2.94,0
35413,34,7923,morning,muffin,2.94,0
35414,34,5539,afternoon,muffin,2.94,1
35415,34,7387,afternoon,croissant,3.56,0
35416,34,7283,morning,croissant,3.56,1
35417,34,533,morning,croissant,3.56,1
35418,34,570,afternoon,muffin,2.94,0
35419,34,1632,afternoon,matcha,11.06,0
35420,34,4927,afternoon,cookie,2.47,1
35421,34,8680,afternoon,matcha,11.06,1
35422,34,9166,afternoon,muffin,2.94,0
35423,34,7845,morning,croissant,3.56,1
35424,34,679,afternoon,matcha,11.06,0
35425,34,1193,morning,coffee,4.59,0
35426,34,3207,morning,cookie,2.47,0
35427,34,7076,morning,matcha,11.06,0
35428,34,1966,afternoon,cookie,2.47,0
35429,34,5882,afternoon,matcha,11.06,0
35430,34,4373,afternoon,muffin,2.94,0
35431,34,2018,morning,cookie,2.47,0
35432,34,5432,morning,coffee,4.59,1
35433,34,1963,afternoon,matcha,11.06,0
35434,34,3160,afternoon,croissant,3.56,1
35435,34,3963,morning,muffin,2.94,0
35436,34,5557,afternoon,matcha,11.06,1
35437,34,7889,morning,muffin,2.94,0
35438,34,438,morning,muffin,2.94,0
35439,34,222,morning,croissant,3.56,1
35440,34,5081,morning,coffee,4.59,0
35441,34,5127,morning,muffin,2.94,0
35442,34,8042,afternoon,croissant,3.56,0
35443,34,3171,afternoon,matcha,11.06,0
35444,34,9651,afternoon,muffin,2.94,0
35445,34,2316,morning,croissant,3.56,1
35446,34,3847,morning,muffin,2.94,0
35447,34,4060,afternoon,cookie,2.47,0
35448,34,4633,morning,matcha,11.06,0
35449,34,6072,afternoon,matcha,11.06,0
35450,34,115,afternoon,cookie,2.47,0
35451,34,2125,morning,matcha,11.06,0
35452,34,8019,afternoon,muffin,2.94,0
35453,34,8589,afternoon,coffee,4.59,1
35454,34,597,afternoon,coffee,4.59,0
35455,34,9373,morning,croissant,3.56,0
35456,34,9032,morning,matcha,11.06,0
35457,34,2641,morning,muffin,2.94,0
35458,34,7408,afternoon,cookie,2.47,0
35459,34,1358,afternoon,cookie,2.47,0
35460,34,8722,afternoon,coffee,4.59,0
35461,34,5225,afternoon,matcha,11.06,0
35462,34,988,afternoon,coffee,4.59,0
35463,34,3592,morning,cookie,2.47,0
35464,34,4880,morning,matcha,11.06,0
35465,34,4787,morning,coffee,4.59,0
35466,34,4485,afternoon,cookie,2.47,0
35467,34,5270,morning,coffee,4.59,0
35468,34,4672,afternoon,matcha,11.06,0
35469,34,3413,morning,cookie,2.47,0
35470,34,6083,afternoon,matcha,11.06,0
35471,34,7604,afternoon,muffin,2.94,0
35472,34,458,afternoon,matcha,11.06,0
35473,34,3087,morning,muffin,2.94,0
35474,34,9969,afternoon,croissant,3.56,0
35475,34,7606,afternoon,muffin,2.94,1
35476,34,7833,afternoon,croissant,3.56,0
35477,34,7906,afternoon,muffin,2.94,0
35478,34,7505,morning,coffee,4.59,1
35479,34,1875,morning,cookie,2.47,0
35480,34,3624,morning,coffee,4.59,1
35481,34,406,afternoon,cookie,2.47,1
35482,34,6472,afternoon,coffee,4.59,0
35483,34,5803,afternoon,croissant,3.56,0
35484,34,9070,morning,croissant,3.56,0
35485,34,8222,morning,coffee,4.59,0
35486,34,9586,afternoon,muffin,2.94,0
35487,34,1995,morning,coffee,4.59,1
35488,34,1398,afternoon,matcha,11.06,0
35489,34,9475,afternoon,matcha,11.06,0
35490,34,4153,afternoon,croissant,3.56,1
35491,34,9380,morning,cookie,2.47,1
35492,34,9291,morning,muffin,2.94,0
35493,34,5746,morning,coffee,4.59,0
35494,34,5595,morning,coffee,4.59,0
35495,34,2396,morning,coffee,4.59,0
35496,34,2181,morning,coffee,4.59,0
35497,34,9502,afternoon,matcha,11.06,0
35498,34,2805,afternoon,muffin,2.94,0
35499,34,8586,afternoon,muffin,2.94,0
35500,34,1127,morning,croissant,3.56,0
35501,34,10,afternoon,cookie,2.47,0
35502,34,8089,afternoon,cookie,2.47,0
35503,34,9031,afternoon,cookie,2.47,1
35504,34,3376,morning,coffee,4.59,1
35505,34,2692,afternoon,muffin,2.94,0
35506,34,6730,morning,croissant,3.56,1
35507,34,6412,afternoon,matcha,11.06,0
35508,34,3429,morning,muffin,2.94,1
35509,34,8608,morning,cookie,2.47,0
35510,34,5870,afternoon,cookie,2.47,0
35511,34,5383,afternoon,muffin,2.94,0
35512,34,2575,afternoon,matcha,11.06,0
35513,34,5918,morning,croissant,3.56,1
35514,34,4833,afternoon,muffin,2.94,0
35515,34,3722,morning,muffin,2.94,0
35516,34,1980,morning,coffee,4.59,0
35517,34,7367,afternoon,coffee,4.59,1
35518,34,7900,afternoon,croissant,3.56,0
35519,34,7956,morning,croissant,3.56,0
35520,34,5288,morning,coffee,4.59,0
35521,34,8394,morning,muffin,2.94,0
35522,34,8628,morning,coffee,4.59,0
35523,34,7424,morning,cookie,2.47,0
35524,34,8783,morning,muffin,2.94,0
35525,34,8503,morning,matcha,11.06,0
35526,34,2516,morning,muffin,2.94,0
35527,34,9140,afternoon,matcha,11.06,0
35528,34,8046,afternoon,matcha,11.06,0
35529,34,7315,morning,croissant,3.56,0
35530,34,820,morning,croissant,3.56,0
35531,34,2602,morning,coffee,4.59,0
35532,34,3927,morning,coffee,4.59,1
35533,34,758,morning,croissant,3.56,0
35534,34,8140,afternoon,coffee,4.59,0
35535,34,851,morning,muffin,2.94,0
35536,34,192,morning,matcha,11.06,0
35537,34,5880,afternoon,croissant,3.56,0
35538,34,4590,afternoon,cookie,2.47,0
35539,34,8715,morning,matcha,11.06,0
35540,34,4974,afternoon,cookie,2.47,0
35541,34,9004,afternoon,matcha,11.06,0
35542,34,2843,morning,croissant,3.56,0
35543,34,1365,morning,coffee,4.59,1
35544,34,9362,afternoon,croissant,3.56,0
35545,34,3802,morning,muffin,2.94,0
35546,34,6364,afternoon,muffin,2.94,1
35547,34,4482,morning,coffee,4.59,0
35548,34,3996,afternoon,coffee,4.59,0
35549,34,4500,morning,croissant,3.56,0
35550,34,9989,morning,coffee,4.59,1
35551,34,531,morning,croissant,3.56,1
35552,34,457,afternoon,cookie,2.47,1
35553,34,2306,morning,coffee,4.59,0
35554,34,4144,afternoon,matcha,11.06,0
35555,34,4966,afternoon,matcha,11.06,0
35556,34,5835,morning,matcha,11.06,0
35557,34,5142,morning,muffin,2.94,0
35558,34,1799,morning,coffee,4.59,0
35559,34,1153,morning,croissant,3.56,1
35560,34,2484,morning,matcha,11.06,0
35561,34,4480,morning,croissant,3.56,0
35562,34,3423,morning,muffin,2.94,0
35563,34,8786,afternoon,croissant,3.56,1
35564,34,8156,afternoon,matcha,11.06,1
35565,34,7404,morning,croissant,3.56,0
35566,34,7859,afternoon,muffin,2.94,1
35567,34,112,morning,muffin,2.94,0
35568,34,4535,morning,matcha,11.06,0
35569,34,5070,afternoon,muffin,2.94,0
35570,34,4544,afternoon,matcha,11.06,0
35571,34,8035,morning,matcha,11.06,0
35572,34,1135,afternoon,cookie,2.47,0
35573,34,7523,morning,coffee,4.59,0
35574,34,819,afternoon,muffin,2.94,0
35575,34,2963,morning,croissant,3.56,1
35576,34,3352,afternoon,matcha,11.06,0
35577,34,3248,afternoon,muffin,2.94,0
35578,34,3684,morning,matcha,11.06,0
35579,34,812,afternoon,matcha,11.06,0
35580,34,4519,afternoon,matcha,11.06,0
35581,34,3889,morning,croissant,3.56,1
35582,34,6004,morning,cookie,2.47,0
35583,34,5788,morning,matcha,11.06,0
35584,34,4518,morning,cookie,2.47,0
35585,34,1172,morning,cookie,2.47,0
35586,34,7993,morning,coffee,4.59,0
35587,34,407,afternoon,cookie,2.47,0
35588,34,3510,morning,cookie,2.47,0
35589,34,7905,afternoon,cookie,2.47,1
35590,34,3757,afternoon,coffee,4.59,0
35591,34,6080,morning,croissant,3.56,1
35592,34,5109,afternoon,croissant,3.56,0
35593,34,1544,afternoon,matcha,11.06,1
35594,34,9852,morning,croissant,3.56,1
35595,34,4045,morning,muffin,2.94,0
35596,34,3571,afternoon,matcha,11.06,0
35597,34,5209,morning,croissant,3.56,0
35598,34,2412,morning,coffee,4.59,1
35599,34,8972,morning,cookie,2.47,0
35600,34,4382,morning,matcha,11.06,0
35601,34,8163,morning,coffee,4.59,1
35602,34,4388,morning,coffee,4.59,1
35603,34,768,morning,croissant,3.56,0
35604,34,8320,morning,croissant,3.56,0
35605,34,5403,morning,croissant,3.56,1
35606,34,3676,afternoon,croissant,3.56,0
35607,34,264,morning,coffee,4.59,0
35608,34,2024,afternoon,muffin,2.94,0
35609,34,7631,afternoon,cookie,2.47,0
35610,34,8142,afternoon,cookie,2.47,0
35611,34,7936,afternoon,cookie,2.47,0
35612,34,9990,afternoon,cookie,2.47,0
35613,34,2574,morning,matcha,11.06,1
35614,34,538,morning,cookie,2.47,0
35615,34,9536,afternoon,croissant,3.56,0
35616,34,2825,morning,coffee,4.59,0
35617,34,3162,afternoon,muffin,2.94,1
35618,34,1379,morning,coffee,4.59,0
35619,34,804,afternoon,croissant,3.56,0
35620,34,870,morning,coffee,4.59,0
35621,34,9859,morning,croissant,3.56,1
35622,34,8293,afternoon,muffin,2.94,0
35623,34,4778,morning,coffee,4.59,1
35624,34,1879,morning,coffee,4.59,1
35625,34,7886,afternoon,croissant,3.56,0
35626,34,382,morning,croissant,3.56,1
35627,34,7227,afternoon,cookie,2.47,0
35628,34,5631,afternoon,cookie,2.47,0
35629,34,2426,afternoon,cookie,2.47,0
35630,34,3434,afternoon,muffin,2.94,1
35631,34,2481,morning,coffee,4.59,1
35632,34,2975,afternoon,coffee,4.59,0
35633,34,5828,morning,muffin,2.94,0
35634,34,6968,morning,coffee,4.59,0
35635,34,1199,afternoon,matcha,11.06,0
35636,34,429,morning,muffin,2.94,0
35637,34,8938,afternoon,cookie,2.47,0
35638,34,3452,afternoon,muffin,2.94,0
35639,34,8099,afternoon,muffin,2.94,0
35640,34,4117,morning,coffee,4.59,0
35641,34,213,morning,croissant,3.56,0
35642,34,2072,afternoon,muffin,2.94,0
35643,34,983,morning,cookie,2.47,0
35644,34,3979,afternoon,muffin,2.94,0
35645,34,1599,morning,coffee,4.59,0
35646,34,1598,morning,croissant,3.56,0
35647,34,3764,morning,matcha,11.06,0
35648,34,3826,morning,croissant,3.56,0
35649,34,1584,afternoon,cookie,2.47,1
35650,34,2725,afternoon,coffee,4.59,1
35651,34,2440,afternoon,matcha,11.06,1
35652,34,5082,afternoon,matcha,11.06,0
35653,34,4145,afternoon,matcha,11.06,0
35654,34,835,afternoon,muffin,2.94,0
35655,34,5613,morning,coffee,4.59,1
35656,34,3880,afternoon,croissant,3.56,1
35657,34,3695,afternoon,coffee,4.59,0
35658,34,5704,morning,muffin,2.94,0
35659,34,7032,morning,muffin,2.94,0
35660,34,9448,morning,croissant,3.56,1
35661,34,9687,afternoon,matcha,11.06,0
35662,34,2284,afternoon,cookie,2.47,0
35663,34,9937,morning,muffin,2.94,0
35664,34,8175,morning,croissant,3.56,1
35665,34,6668,afternoon,croissant,3.56,0
35666,34,1214,afternoon,matcha,11.06,0
35667,34,1952,morning,croissant,3.56,0
35668,34,2662,afternoon,muffin,2.94,1
35669,34,5417,afternoon,coffee,4.59,0
35670,34,2330,afternoon,matcha,11.06,1
35671,34,8526,morning,muffin,2.94,0
35672,34,7398,morning,matcha,11.06,0
35673,34,625,afternoon,cookie,2.47,0
35674,34,5719,afternoon,matcha,11.06,0
35675,34,6423,afternoon,matcha,11.06,0
35676,34,4695,afternoon,coffee,4.59,0
35677,34,923,morning,matcha,11.06,0
35678,34,1712,morning,coffee,4.59,0
35679,34,8115,afternoon,muffin,2.94,0
35680,34,159,afternoon,muffin,2.94,1
35681,34,1700,morning,matcha,11.06,0
35682,34,7340,morning,croissant,3.56,1
35683,34,443,morning,croissant,3.56,1
35684,34,9403,afternoon,muffin,2.94,1
35685,34,7596,morning,coffee,4.59,0
35686,34,1307,morning,coffee,4.59,1
35687,34,8290,afternoon,cookie,2.47,1
35688,34,3945,morning,coffee,4.59,0
35689,34,2480,afternoon,matcha,11.06,0
35690,34,5002,afternoon,matcha,11.06,0
35691,34,9209,morning,croissant,3.56,0
35692,34,4597,morning,croissant,3.56,0
35693,34,6372,morning,croissant,3.56,1
35694,34,2696,morning,coffee,4.59,1
35695,34,2384,morning,muffin,2.94,1
35696,34,157,afternoon,muffin,2.94,0
35697,34,972,morning,coffee,4.59,0
35698,34,4507,morning,muffin,2.94,0
35699,34,6271,afternoon,croissant,3.56,1
35700,34,3648,afternoon,cookie,2.47,0
35701,34,2351,afternoon,cookie,2.47,1
35702,34,7842,morning,croissant,3.56,0
35703,34,7685,afternoon,coffee,4.59,0
35704,34,7767,morning,coffee,4.59,0
35705,34,5196,morning,matcha,11.06,0
35706,34,1950,afternoon,croissant,3.56,1
35707,34,3126,morning,coffee,4.59,0
35708,34,1198,morning,croissant,3.56,1
35709,34,3320,afternoon,croissant,3.56,0
35710,34,4645,afternoon,cookie,2.47,0
35711,34,8602,morning,coffee,4.59,0
35712,34,6678,morning,coffee,4.59,1
35713,34,1486,afternoon,matcha,11.06,1
35714,34,7440,afternoon,cookie,2.47,0
35715,34,5430,morning,croissant,3.56,0
35716,34,1790,afternoon,coffee,4.59,0
35717,34,9995,afternoon,muffin,2.94,1
35718,34,9923,afternoon,cookie,2.47,0
35719,34,7607,afternoon,cookie,2.47,0
35720,34,377,afternoon,cookie,2.47,0
35721,34,5294,afternoon,cookie,2.47,0
35722,34,8700,morning,coffee,4.59,0
35723,34,3380,afternoon,muffin,2.94,1
35724,34,4199,morning,coffee,4.59,0
35725,34,5260,morning,coffee,4.59,0
35726,34,5843,afternoon,cookie,2.47,0
35727,34,1192,afternoon,matcha,11.06,1
35728,34,7984,morning,matcha,11.06,0
35729,34,6286,afternoon,coffee,4.59,0
35730,34,6153,morning,coffee,4.59,1
35731,34,5481,morning,coffee,4.59,1
35732,34,4413,morning,coffee,4.59,0
35733,34,853,afternoon,matcha,11.06,0
35734,34,4963,afternoon,cookie,2.47,0
35735,34,9568,afternoon,croissant,3.56,1
35736,34,4208,morning,croissant,3.56,0
35737,34,5343,morning,coffee,4.59,1
35738,34,296,morning,croissant,3.56,0
35739,34,9133,morning,matcha,11.06,0
35740,34,8524,morning,cookie,2.47,0
35741,34,5676,afternoon,croissant,3.56,1
35742,34,2167,morning,coffee,4.59,0
35743,34,1097,morning,coffee,4.59,0
35744,34,8910,morning,coffee,4.59,0
35745,34,4807,morning,matcha,11.06,0
35746,34,9149,afternoon,matcha,11.06,0
35747,34,1414,morning,cookie,2.47,0
35748,34,2892,morning,coffee,4.59,0
35749,34,2900,morning,muffin,2.94,1
35750,34,5303,afternoon,cookie,2.47,0
35751,34,8915,morning,croissant,3.56,0
35752,34,8057,afternoon,matcha,11.06,0
35753,34,5495,afternoon,matcha,11.06,0
35754,34,7609,morning,cookie,2.47,0
35755,34,2772,afternoon,muffin,2.94,1
35756,34,6110,afternoon,croissant,3.56,0
35757,34,392,morning,cookie,2.47,0
35758,34,5234,morning,muffin,2.94,0
35759,34,8184,morning,muffin,2.94,0
35760,34,9526,morning,muffin,2.94,1
35761,34,5623,afternoon,matcha,11.06,0
35762,34,8226,afternoon,coffee,4.59,0
35763,34,8148,morning,muffin,2.94,0
35764,34,7409,afternoon,cookie,2.47,0
35765,34,608,morning,coffee,4.59,0
35766,34,1647,morning,coffee,4.59,0
35767,34,9900,morning,croissant,3.56,0
35768,34,2398,morning,matcha,11.06,0
35769,34,5588,morning,croissant,3.56,0
35770,34,651,morning,muffin,2.94,0
35771,34,4846,morning,matcha,11.06,0
35772,34,9464,afternoon,cookie,2.47,0
35773,34,4738,afternoon,cookie,2.47,0
35774,34,6231,morning,croissant,3.56,0
35775,34,8005,morning,muffin,2.94,1
35776,34,1534,afternoon,muffin,2.94,0
35777,34,5756,morning,muffin,2.94,0
35778,34,9688,morning,coffee,4.59,0
35779,34,9533,morning,muffin,2.94,0
35780,34,3441,afternoon,cookie,2.47,1
35781,34,9965,morning,croissant,3.56,1
35782,34,9108,afternoon,croissant,3.56,0
35783,34,9507,afternoon,matcha,11.06,0
35784,34,332,afternoon,matcha,11.06,0
35785,34,9218,morning,muffin,2.94,0
35786,34,2898,afternoon,croissant,3.56,0
35787,34,5850,afternoon,matcha,11.06,0
35788,34,6763,afternoon,coffee,4.59,1
35789,34,6569,morning,cookie,2.47,0
35790,34,9199,afternoon,muffin,2.94,0
35791,34,5465,afternoon,croissant,3.56,0
35792,34,3565,morning,croissant,3.56,0
35793,34,3980,morning,matcha,11.06,0
35794,34,1031,morning,matcha,11.06,0
35795,34,5223,morning,muffin,2.94,1
35796,34,1880,morning,coffee,4.59,0
35797,34,9960,morning,matcha,11.06,0
35798,34,3578,afternoon,croissant,3.56,0
35799,34,9065,morning,muffin,2.94,0
35800,34,5697,afternoon,muffin,2.94,1
35801,34,7298,morning,cookie,2.47,0
35802,34,4421,morning,coffee,4.59,0
35803,34,8682,morning,croissant,3.56,0
35804,34,7241,morning,cookie,2.47,0
35805,34,4171,afternoon,croissant,3.56,0
35806,34,6744,morning,coffee,4.59,1
35807,34,8345,afternoon,cookie,2.47,0
35808,34,2910,afternoon,croissant,3.56,0
35809,34,4815,afternoon,croissant,3.56,0
35810,34,1653,morning,croissant,3.56,1
35811,34,3473,morning,coffee,4.59,1
35812,34,3329,morning,cookie,2.47,0
35813,34,9650,morning,croissant,3.56,0
35814,34,7705,morning,matcha,11.06,0
35815,34,4879,morning,cookie,2.47,0
35816,34,4322,afternoon,muffin,2.94,0
35817,34,562,afternoon,muffin,2.94,0
35818,34,3891,afternoon,matcha,11.06,0
35819,34,8568,morning,croissant,3.56,0
35820,34,3701,morning,muffin,2.94,0
35821,34,9522,afternoon,croissant,3.56,1
35822,34,2748,morning,matcha,11.06,0
35823,34,5092,afternoon,croissant,3.56,0
35824,34,2628,afternoon,cookie,2.47,0
35825,34,8357,morning,coffee,4.59,0
35826,34,7500,afternoon,croissant,3.56,0
35827,34,9729,morning,coffee,4.59,0
35828,34,7073,morning,cookie,2.47,0
35829,34,6435,morning,matcha,11.06,0
35830,34,4907,morning,matcha,11.06,0
35831,34,2794,morning,cookie,2.47,0
35832,34,905,morning,coffee,4.59,0
35833,34,8606,afternoon,croissant,3.56,1
35834,34,6698,afternoon,cookie,2.47,1
35835,34,2995,morning,matcha,11.06,0
35836,34,8077,morning,croissant,3.56,1
35837,34,4108,morning,muffin,2.94,0
35838,34,5183,morning,coffee,4.59,1
35839,34,8265,morning,croissant,3.56,1
35840,34,3931,afternoon,croissant,3.56,0
35841,34,5267,morning,croissant,3.56,1
35842,34,4940,afternoon,coffee,4.59,0
35843,34,5502,morning,coffee,4.59,1
35844,34,8467,morning,muffin,2.94,0
35845,34,2222,morning,cookie,2.47,0
35846,34,9936,morning,coffee,4.59,0
35847,34,1954,morning,cookie,2.47,0
35848,34,9385,morning,matcha,11.06,0
35849,34,4275,morning,coffee,4.59,0
35850,34,4902,morning,muffin,2.94,0
35851,34,4604,morning,matcha,11.06,0
35852,34,8730,afternoon,muffin,2.94,0
35853,34,9643,morning,cookie,2.47,0
35854,34,9516,morning,coffee,4.59,0
35855,34,9492,morning,coffee,4.59,0
35856,34,6045,afternoon,croissant,3.56,1
35857,34,4234,morning,muffin,2.94,0
35858,34,3887,morning,cookie,2.47,0
35859,34,5046,morning,coffee,4.59,0
35860,34,9617,afternoon,matcha,11.06,0
35861,34,7527,morning,croissant,3.56,0
35862,34,9177,afternoon,cookie,2.47,0
35863,34,4693,morning,muffin,2.94,0
35864,34,1376,afternoon,cookie,2.47,0
35865,34,6586,morning,coffee,4.59,0
35866,34,4967,morning,muffin,2.94,0
35867,34,1093,afternoon,croissant,3.56,1
35868,34,7060,morning,croissant,3.56,0
35869,34,3812,morning,muffin,2.94,0
35870,34,3778,morning,matcha,11.06,0
35871,34,7456,morning,croissant,3.56,1
35872,34,3224,morning,coffee,4.59,1
35873,34,8247,afternoon,muffin,2.94,0
35874,34,7081,morning,coffee,4.59,1
35875,34,9431,morning,croissant,3.56,1
35876,34,7152,afternoon,cookie,2.47,1
35877,34,8097,morning,coffee,4.59,1
35878,34,4629,morning,coffee,4.59,0
35879,34,4099,afternoon,cookie,2.47,0
35880,34,8470,morning,coffee,4.59,0
35881,34,7462,morning,muffin,2.94,1
35882,34,314,morning,muffin,2.94,0
35883,34,9546,morning,croissant,3.56,0
35884,34,3225,afternoon,cookie,2.47,0
35885,34,5903,morning,coffee,4.59,0
35886,34,3774,morning,muffin,2.94,0
35887,34,1777,afternoon,muffin,2.94,0
35888,34,3640,afternoon,muffin,2.94,0
35889,34,2282,morning,coffee,4.59,1
35890,34,3943,afternoon,muffin,2.94,1
35891,34,7782,morning,coffee,4.59,0
35892,34,1284,morning,coffee,4.59,1
35893,34,6109,morning,muffin,2.94,0
35894,34,1975,afternoon,matcha,11.06,0
35895,34,9441,morning,cookie,2.47,0
35896,34,1136,afternoon,croissant,3.56,0
35897,34,5744,morning,cookie,2.47,0
35898,34,5852,morning,coffee,4.59,0
35899,35,1956,afternoon,coffee,4.36,1
35900,35,9122,morning,muffin,3.69,0
35901,35,2314,morning,croissant,5.18,0
35902,35,1396,morning,matcha,5.03,0
35903,35,4820,morning,cookie,3.03,0
35904,35,7214,morning,cookie,3.03,0
35905,35,3454,afternoon,muffin,3.69,0
35906,35,2571,afternoon,matcha,5.03,0
35907,35,6469,afternoon,coffee,4.36,0
35908,35,5838,morning,muffin,3.69,0
35909,35,7369,afternoon,matcha,5.03,0
35910,35,3960,morning,coffee,4.36,0
35911,35,6885,afternoon,coffee,4.36,0
35912,35,9788,morning,coffee,4.36,0
35913,35,1506,morning,croissant,5.18,1
35914,35,390,morning,matcha,5.03,0
35915,35,7524,morning,coffee,4.36,0
35916,35,1237,morning,croissant,5.18,0
35917,35,2157,morning,coffee,4.36,0
35918,35,1268,afternoon,coffee,4.36,0
35919,35,4842,morning,croissant,5.18,0
35920,35,8753,afternoon,muffin,3.69,0
35921,35,9977,morning,coffee,4.36,1
35922,35,7164,morning,coffee,4.36,0
35923,35,6782,morning,muffin,3.69,0
35924,35,693,afternoon,cookie,3.03,0
35925,35,865,morning,cookie,3.03,0
35926,35,2773,afternoon,coffee,4.36,1
35927,35,9170,afternoon,matcha,5.03,0
35928,35,613,morning,matcha,5.03,0
35929,35,2242,afternoon,matcha,5.03,1
35930,35,3600,afternoon,matcha,5.03,0
35931,35,5204,afternoon,muffin,3.69,0
35932,35,8368,afternoon,croissant,5.18,1
35933,35,1328,morning,muffin,3.69,0
35934,35,3210,morning,coffee,4.36,0
35935,35,6197,afternoon,croissant,5.18,0
